"행정구역별(읍면동)",2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"강원특별자치도",1528014,770824,757190,1494874,752636,742238,33140,18188,14952,708894,698410,653,9831,674829,240574,387357,22017,13151,11730,19045
"읍부",247750,126505,121245,242011,123165,118846,5739,3340,2399,113587,111974,126,1487,113147,48672,50487,6517,4662,2809,3382
"면부",355228,184610,170618,343254,177527,165727,11974,7083,4891,170241,166701,270,3270,173403,117541,45515,3633,3050,3664,6727
"동부",925036,459709,465327,909609,451944,457665,15427,7765,7662,425066,419735,257,5074,388279,74361,291355,11867,5439,5257,8936
"춘천시",292504,143912,148592,286728,141037,145691,5776,2875,2901,130633,128682,103,1848,109424,27343,77508,1795,1409,1369,2958
"원주시",364912,181211,183701,358658,177932,180726,6254,3279,2975,164462,162343,116,2003,150082,30342,115699,1220,1291,1530,3914
"강릉시",213786,106934,106852,209380,104547,104833,4406,2387,2019,100581,98918,111,1552,91183,29811,54786,3281,1480,1825,2441
"동해시",86222,43859,42363,84928,43097,41831,1294,762,532,39854,39492,24,338,41979,10343,28104,1656,1182,694,665
"태백시",38425,19283,19142,37959,19129,18830,466,154,312,18793,18657,18,118,21764,5809,12863,2522,162,408,402
"속초시",80497,40128,40369,78624,38989,39635,1873,1139,734,38547,38042,26,479,40757,8237,29502,1862,533,623,931
"삼척시",63542,32955,30587,62432,32301,30131,1110,654,456,30546,30225,25,296,31466,13184,15148,1603,934,597,660
"홍천군",65109,33533,31576,63554,32670,30884,1555,863,692,31172,30685,41,446,31208,19862,8319,1549,786,692,1064
"횡성군",45789,23624,22165,43955,22542,21413,1834,1082,752,21488,21006,32,450,21550,15555,4736,379,502,378,859
"영월군",35581,18366,17215,35055,18124,16931,526,242,284,18182,18013,17,152,18416,11578,4877,736,817,408,615
"평창군",38959,20048,18911,37825,19536,18289,1134,512,622,19519,19175,22,322,22755,13079,6024,1979,1163,510,861
"정선군",32793,17028,15765,32282,16863,15419,511,165,346,16582,16413,25,144,17328,10204,5749,409,512,454,597
"철원군",40702,21190,19512,39320,20370,18950,1382,820,562,17775,17365,18,392,17244,9224,5437,999,1108,476,764
"화천군",22372,11997,10375,21871,11750,10121,501,247,254,10402,10239,15,148,9967,5959,3039,478,257,234,449
"양구군",20943,11146,9797,20123,10562,9561,820,584,236,9272,9027,14,231,8499,4938,2767,348,174,272,331
"인제군",31490,17375,14115,30502,16747,13755,988,628,360,14284,14021,13,250,13374,7810,4220,546,357,441,499
"고성군",27811,14658,13153,25613,13136,12477,2198,1522,676,13384,12866,21,497,13189,9021,3495,153,151,369,533
"양양군",26577,13577,13000,26065,13304,12761,512,273,239,13418,13241,12,165,14644,8275,5084,502,333,450,502
"충청북도",1641481,842776,798705,1570170,798432,771738,71311,44344,26967,741403,720231,825,20347,673539,211977,414551,15970,20950,10091,20968
"읍부",359683,188729,170954,339334,175729,163605,20349,13000,7349,160432,154546,210,5676,149373,40934,94136,5296,6772,2235,5854
"면부",334186,178665,155521,308541,160261,148280,25645,18404,7241,158852,152880,342,5630,161215,109886,41014,2951,5116,2248,7841
"동부",947612,475382,472230,922295,462442,459853,25317,12940,12377,422119,412805,273,9041,362951,61157,279401,7723,9062,5608,7273
"충주시",215990,110707,105283,207906,105775,102131,8084,4932,3152,100082,97709,116,2257,96106,30335,55946,3081,5094,1650,2122
"제천시",131583,66239,65344,128833,64796,64037,2750,1443,1307,60715,59900,68,747,58425,21467,32675,1898,1011,1374,1351
"청주시",870358,440642,429716,845285,426977,418308,25073,13665,11408,385589,376787,263,8539,324726,62757,247052,4709,6173,4035,9519
"상당구",197451,98346,99105,195602,97590,98012,1849,756,1093,83504,82951,61,492,78024,16511,57403,1370,1805,935,1045
"서원구",195222,97509,97713,189261,94387,94874,5961,3122,2839,88203,85942,62,2199,74920,13546,58013,1098,1149,1114,1522
"흥덕구",281394,143300,138094,271107,137681,133426,10287,5619,4668,126770,122901,65,3804,101149,17774,79370,1074,2000,931,4618
"청원구",196291,101487,94804,189315,97319,91996,6976,4168,2808,87112,84993,75,2044,70633,14926,52266,1167,1219,1055,2334
"보은군",30226,15134,15092,29371,14681,14690,855,453,402,14656,14460,20,176,16001,11827,3257,324,294,299,620
"옥천군",47771,24247,23524,46496,23457,23039,1275,790,485,21940,21650,33,257,22557,14232,6250,536,1111,428,789
"영동군",44331,22212,22119,42853,21376,21477,1478,836,642,21508,21114,42,352,21731,15222,4559,926,680,344,735
"진천군",94405,51744,42661,83147,44039,39108,11258,7705,3553,41375,38111,79,3185,40625,11070,24248,1652,3197,458,1402
"괴산군",37607,19789,17818,35924,18596,17328,1683,1193,490,18501,18191,23,287,17424,14801,1508,280,515,320,862
"음성군",104615,58759,45856,87739,46517,41222,16876,12242,4634,46268,42185,152,3931,44476,16553,23939,1119,2286,579,2760
"단양군",26473,13398,13075,26012,13169,12843,461,229,232,13213,13086,11,116,14395,9604,3176,973,313,329,393
"증평군",38122,19905,18217,36604,19049,17555,1518,856,662,17556,17038,18,500,17073,4109,11941,472,276,275,415
"충청남도",2216332,1144200,1072132,2089495,1068033,1021462,126837,76167,50670,987731,948631,1210,37890,925749,307467,540689,24023,42183,11387,39960
"읍부",509511,263737,245774,483739,248162,235577,25772,15575,10197,228106,220174,296,7636,228378,66425,135369,9436,13587,3561,8790
"면부",672801,355921,316880,612955,316195,296760,59846,39726,20120,305606,289716,614,15276,307594,194960,95645,4908,8801,3280,12157
"동부",1034020,524542,509478,992801,503676,489125,41219,20866,20353,454019,438741,300,14978,389777,46082,309675,9679,19795,4546,19013
"천안시",689851,354473,335378,654312,334030,320282,35539,20443,15096,303616,291563,295,11758,254120,33259,198370,6439,13337,2715,16817
"동남구",275944,140202,135742,260624,131107,129517,15320,9095,6225,120840,115739,142,4959,104572,19324,73328,4059,6445,1416,3618
"서북구",413907,214271,199636,393688,202923,190765,20219,11348,8871,182776,175824,153,6799,149548,13935,125042,2380,6892,1299,13199
"공주시",105498,52306,53192,102119,50463,51656,3379,1843,1536,48382,47452,72,858,46548,23698,19425,1299,1363,763,1540
"보령시",96890,50532,46358,91344,46273,45071,5546,4259,1287,44891,43912,58,921,46025,22559,19863,1625,1100,878,1447
"아산시",376632,198714,177918,341446,177637,163809,35186,21077,14109,158682,146899,171,11612,147875,25677,113880,2117,5108,1093,5819
"서산시",178618,93739,84879,171191,89474,81717,7427,4265,3162,80043,77564,70,2409,77313,23521,45954,2125,4856,857,2137
"논산시",115925,57940,57985,108404,54126,54278,7521,3814,3707,52476,50401,109,1966,48888,27597,17940,1303,1315,733,2047
"계룡시",44822,22339,22483,44510,22210,22300,312,129,183,18436,18349,11,76,20206,1509,17785,440,421,51,338
"당진시",174955,94685,80270,164273,87708,76565,10682,6977,3705,79176,75714,93,3369,73627,23185,43120,2323,4207,792,2257
"금산군",53124,26411,26713,49213,24548,24665,3911,1863,2048,24447,23354,60,1033,24396,16015,6177,610,1189,405,1184
"부여군",60991,30272,30719,58584,29001,29583,2407,1271,1136,28438,27956,51,431,29447,22072,4978,944,931,522,838
"서천군",49294,24872,24422,46890,23053,23837,2404,1819,585,23589,23135,41,413,26229,18294,5098,1284,1091,462,746
"청양군",29972,15382,14590,28699,14674,14025,1273,708,565,14078,13801,23,254,14325,11504,1831,308,490,192,659
"홍성군",100015,50413,49602,95602,47548,48054,4413,2865,1548,45030,43845,59,1126,47736,19939,24057,852,2113,775,1663
"예산군",79229,40503,38726,75067,37656,37411,4162,2847,1315,37040,35961,60,1019,38636,20455,13921,1350,2371,539,1341
"태안군",60516,31619,28897,57841,29632,28209,2675,1987,688,29407,28725,37,645,30378,18183,8290,1004,2291,610,1127
"전라북도",1768491,884098,884393,1715692,854648,861044,52799,29450,23349,802546,786775,771,15000,765051,277377,443907,17901,15106,10760,21643
"읍부",161398,81532,79866,154467,77710,76757,6931,3822,3109,71835,69945,101,1789,71814,29844,36343,3065,1430,1132,2370
"면부",341380,172433,168947,327176,163500,163676,14204,8933,5271,168001,165022,259,2720,178569,156098,16734,2091,1400,2246,7880
"동부",1265713,630133,635580,1234049,613438,620611,31664,16695,14969,562710,551808,411,10491,514668,91435,390830,12745,12276,7382,11393
"전주시",658032,324240,333792,644953,318104,326849,13079,6136,6943,289188,284192,191,4805,247429,40311,192187,4950,7031,2950,5812
"완산구",333353,162355,170998,327234,159575,167659,6119,2780,3339,149158,146921,100,2137,126790,19862,100672,2218,2541,1497,2504
"덕진구",324679,161885,162794,317719,158529,159190,6960,3356,3604,140030,137271,91,2668,120639,20449,91515,2732,4490,1453,3308
"군산시",265764,136154,129610,255254,129259,125995,10510,6895,3615,120099,116911,105,3083,120261,28751,83988,4295,1416,1811,2741
"익산시",274350,137361,136989,266429,133290,133139,7921,4071,3850,123918,121458,123,2337,120486,34122,77983,2992,3398,1991,2809
"정읍시",102507,51406,51101,98289,48798,49491,4218,2608,1610,48301,47323,63,915,48801,25853,21025,580,549,794,1708
"남원시",74554,36425,38129,72899,35682,37217,1655,743,912,35146,34712,32,402,35621,20587,13620,469,312,633,1158
"김제시",79663,40172,39491,76250,37776,38474,3413,2396,1017,37191,36483,60,648,38544,23990,12811,1023,250,470,1492
"완주군",101002,52271,48731,95907,49337,46570,5095,2934,2161,45406,44049,66,1291,45423,19538,24617,337,520,411,1574
"진안군",22843,11505,11338,22114,11163,10951,729,342,387,11096,10928,13,155,11048,9242,1071,567,26,142,587
"무주군",22401,11237,11164,21683,10859,10824,718,378,340,11017,10864,13,140,11379,8963,1779,191,259,187,482
"장수군",19914,9981,9933,19252,9647,9605,662,334,328,9615,9456,11,148,9623,8169,805,334,133,182,418
"임실군",24509,12252,12257,23882,11947,11935,627,305,322,12208,12066,16,126,12874,10515,1852,183,192,132,483
"순창군",25368,12373,12995,24820,12134,12686,548,239,309,12062,11941,15,106,13244,10695,1907,311,159,172,419
"고창군",50731,25371,25360,48480,24095,24385,2251,1276,975,24411,23871,43,497,25738,19479,4185,1300,384,390,985
"부안군",46853,23350,23503,45480,22557,22923,1373,793,580,22888,22521,20,347,24580,17162,6077,369,477,495,975
"전라남도",1776668,903776,872892,1714175,862083,852092,62493,41693,20800,808812,793249,1048,14515,835004,399741,392551,18154,11396,13162,30443
"읍부",443266,226019,217247,422346,211430,210916,20920,14589,6331,195009,189409,342,5258,196129,84076,96159,7451,4604,3839,9749
"면부",561906,286049,275857,537762,269122,268640,24144,16927,7217,274408,269192,416,4800,296333,251485,38077,2204,1315,3252,10838
"동부",771496,391708,379788,754067,381531,372536,17429,10177,7252,339395,334648,290,4457,342542,64180,258315,8499,5477,6071,9856
"목포시",217950,109535,108415,212448,106077,106371,5502,3458,2044,98426,96911,105,1410,97657,20894,71417,1881,1828,1637,3353
"여수시",267392,138189,129203,259346,132345,127001,8046,5844,2202,118364,116299,119,1946,119721,37955,75194,2145,1778,2649,3023
"순천시",272041,135482,136559,268426,133697,134729,3615,1785,1830,117524,116484,81,959,119910,31890,82914,1726,1538,1842,2052
"나주시",117012,58929,58083,111890,55902,55988,5122,3027,2095,53157,52082,89,986,55771,24102,30207,461,517,484,3420
"광양시",147378,77226,70152,144721,75865,68856,2657,1361,1296,63428,62702,52,674,69835,13645,51276,3051,871,992,1114
"담양군",43763,21837,21926,42111,20999,21112,1652,838,814,19609,19234,42,333,19834,16200,2504,369,408,353,913
"곡성군",26273,13159,13114,25560,12719,12841,713,440,273,13185,13018,21,146,13630,11558,1234,441,197,200,475
"구례군",22894,11062,11832,22584,10957,11627,310,105,205,11342,11254,14,74,12078,10142,1338,252,135,211,424
"고흥군",58735,29183,29552,56575,27647,28928,2160,1536,624,30520,30024,30,466,34812,28224,3953,893,1281,461,1028
"보성군",35955,17434,18521,34917,16956,17961,1038,478,560,18180,17986,32,162,19828,16366,2592,548,115,207,659
"화순군",59354,28971,30383,58067,28317,29750,1287,654,633,27093,26750,45,298,29844,15343,13814,299,76,312,938
"장흥군",33396,16322,17074,32496,15864,16632,900,458,442,16653,16463,14,176,17652,13930,2531,725,156,310,650
"강진군",31266,15243,16023,30488,14819,15669,778,424,354,15579,15392,23,164,17392,13772,2372,575,361,312,652
"해남군",62459,31613,30846,59537,29660,29877,2922,1953,969,29997,29232,43,722,31272,24190,5857,469,207,549,1137
"영암군",59689,33540,26149,50064,26037,24027,9625,7503,2122,27552,24977,77,2498,28273,15091,11865,622,390,305,1108
"무안군",90426,45867,44559,87672,44220,43452,2754,1647,1107,38928,38330,53,545,36456,18281,16796,624,321,434,4669
"함평군",29259,14731,14528,27912,13926,13986,1347,805,542,14076,13808,37,231,14987,13012,1383,256,117,219,722
"영광군",49493,24834,24659,47953,23867,24086,1540,967,573,22932,22526,43,363,23476,15126,6578,1065,328,379,1074
"장성군",40187,20486,19701,38627,19544,19083,1560,942,618,18232,17903,29,300,19385,13794,4676,531,94,290,719
"완도군",47655,25801,21854,42903,21692,21211,4752,4109,643,22350,21172,40,1138,22254,18091,2523,713,393,534,1063
"진도군",29233,15492,13741,26542,13268,13274,2691,2224,467,14263,13647,22,594,14276,12024,1417,408,206,221,555
"신안군",34858,18840,16018,33336,17705,15631,1522,1135,387,17422,17055,37,330,16661,16111,110,100,79,261,695
"경상북도",2589880,1317564,1272316,2498569,1261328,1237241,91311,56236,35075,1192294,1166594,1256,24444,1106957,446542,564089,30785,46807,18734,36971
"읍부",640904,330727,310177,611627,311923,299704,29277,18804,10473,286956,278975,319,7662,267674,94841,148786,7233,12290,4524,8042
"면부",571538,290758,280780,546906,273284,273622,24632,17474,7158,284185,279465,499,4221,300970,248687,38004,4856,5305,4118,14777
"동부",1377438,696079,681359,1340036,676121,663915,37402,19958,17444,621153,608154,438,12561,538313,103014,377299,18696,29212,10092,14152
"포항시",493394,251591,241803,484055,245741,238314,9339,5850,3489,218848,216729,149,1970,205580,45755,135755,8623,11408,4039,3952
"남구",226936,119176,107760,221807,115692,106115,5129,3484,1645,102633,101417,79,1137,92119,23520,54634,4431,7569,1965,1973
"북구",266458,132415,134043,262248,130049,132199,4210,2366,1844,116215,115312,70,833,113461,22235,81121,4192,3839,2074,1979
"경주시",259505,132204,127301,241378,120864,120514,18127,11340,6787,120672,114793,115,5764,112162,46393,53825,3542,6240,2162,4842
"김천시",137413,69117,68296,133249,66587,66662,4164,2530,1634,62680,61530,95,1055,61246,26527,31236,1482,1047,954,2887
"안동시",154581,76516,78065,151997,75300,76697,2584,1216,1368,73018,72259,76,683,71036,31168,35719,1532,1305,1312,2334
"구미시",407458,211279,196179,399941,206993,192948,7517,4286,3231,179917,177393,127,2397,153364,25111,113843,3714,8911,1785,4106
"영주시",100479,50296,50183,98699,49366,49333,1780,930,850,46709,46254,53,402,43272,20927,17980,1657,1474,1234,1460
"영천시",100492,52096,48396,95668,48732,46936,4824,3364,1460,47626,46589,79,958,46102,22716,20661,936,1152,637,2395
"상주시",92990,46006,46984,90603,44824,45779,2387,1182,1205,44512,43933,62,517,44551,29585,12559,376,1243,788,1707
"문경시",66535,32703,33832,65264,32049,33215,1271,654,617,31594,31254,42,298,30977,19577,7865,1311,1430,794,1161
"경산시",296453,150409,146044,277212,139084,138128,19241,11325,7916,133955,127547,118,6290,104832,22569,77000,1019,3251,993,2714
"의성군",47920,23592,24328,46854,22983,23871,1066,609,457,24942,24646,44,252,26200,22510,2190,371,735,394,883
"청송군",23099,11555,11544,22563,11314,11249,536,241,295,12060,11928,18,114,12630,9923,1607,189,625,286,554
"영양군",15197,7526,7671,14729,7331,7398,468,195,273,7839,7730,9,100,8315,7088,485,157,476,109,232
"영덕군",33492,16397,17095,31754,15061,16693,1738,1336,402,17308,16982,20,306,18409,14613,1680,874,771,471,630
"청도군",40008,19425,20583,38421,18714,19707,1587,711,876,19631,19396,38,197,21984,18426,2244,362,652,300,861
"고령군",30518,16091,14427,27977,14087,13890,2541,2004,537,14289,13781,27,481,13931,9036,3925,193,549,228,1025
"성주군",41073,21744,19329,38506,19782,18724,2567,1962,605,19576,18994,35,547,17619,14961,1646,311,346,355,1271
"칠곡군",112465,59414,53051,106890,55686,51204,5575,3728,1847,50623,49152,71,1400,43948,14436,25292,630,2841,749,1755
"예천군",54263,26655,27608,53338,26238,27100,925,417,508,25413,25184,21,208,27717,16042,10406,377,602,290,710
"봉화군",28430,14256,14174,27809,14005,13804,621,251,370,14352,14213,21,118,15422,12144,1777,889,414,198,502
"울진군",45697,23975,21722,43474,22045,21429,2223,1930,293,22330,21988,28,314,24652,14690,6212,2040,1230,480,671
"울릉군",8418,4717,3701,8188,4542,3646,230,175,55,4400,4319,8,73,3008,2345,182,200,105,176,319
"경상남도",3271148,1665898,1605250,3153913,1586694,1567219,117235,79204,38031,1436738,1404476,1194,31068,1321044,416317,823074,26508,37542,17603,50852
"읍부",491287,247740,243547,475820,238175,237645,15467,9565,5902,207997,203653,181,4163,199237,56262,129027,5043,5975,2930,6378
"면부",687288,354172,333116,647280,323707,323573,40008,30465,9543,320985,312304,524,8157,339360,228791,97184,4195,4357,4833,13754
"동부",2092573,1063986,1028587,2030813,1024812,1006001,61760,39174,22586,907756,888519,489,18748,782447,131264,596863,17270,27210,9840,30720
"진주시",348272,173389,174883,340768,168947,171821,7504,4442,3062,154311,152167,116,2028,131980,41574,84606,1176,2248,2376,4235
"통영시",121626,63125,58501,115638,58109,57529,5988,5016,972,55511,54144,61,1306,52377,19054,29910,1245,1197,971,1908
"사천시",109008,56299,52709,104425,52774,51651,4583,3525,1058,50026,48983,74,969,50930,20267,27125,1643,851,1044,1483
"김해시",548672,282629,266043,518477,261569,256908,30195,21060,9135,226525,217871,155,8499,200332,27260,157895,1954,11557,1666,7638
"밀양시",102738,50121,52617,97095,47769,49326,5643,2352,3291,49055,47747,60,1248,50065,27981,18832,1048,1281,923,1639
"거제시",238671,128439,110232,225985,118480,107505,12686,9959,2727,101264,97648,80,3536,99839,22734,69373,3640,2656,1436,2561
"양산시",355411,178788,176623,345762,172519,173243,9649,6269,3380,151459,148613,83,2763,142558,14982,122363,1190,2934,1089,3625
"창원시",1007142,511742,495400,985272,498311,486961,21870,13431,8439,435303,428321,247,6735,367306,75546,268936,9863,8889,4072,19132
"의창구",214516,108998,105518,209873,106388,103485,4643,2610,2033,91967,90347,47,1573,69603,18473,45413,2023,2812,882,3210
"성산구",243412,125425,117987,238004,121842,116162,5408,3583,1825,102635,100848,55,1732,84696,7565,76045,536,55,495,7731
"마산합포구",178496,88813,89683,175290,86867,88423,3206,1946,1260,80183,79384,73,726,72283,21230,47085,1467,1259,1242,4322
"마산회원구",180058,89843,90215,176782,87981,88801,3276,1862,1414,78135,77093,37,1005,66278,13881,46583,2587,2484,743,2223
"진해구",190660,98663,91997,185323,95233,90090,5337,3430,1907,82383,80649,35,1699,74446,14397,53810,3250,2279,710,1646
"의령군",24827,12440,12387,23676,11672,12004,1151,768,383,12844,12594,26,224,13422,11184,1439,280,366,153,523
"함안군",62173,33144,29029,57111,29010,28101,5062,4134,928,27868,26738,54,1076,27872,15326,10987,549,550,460,1322
"창녕군",58475,29838,28637,54102,26857,27245,4373,2981,1392,27975,26965,51,959,28204,19479,6121,843,1372,389,1294
"고성군",48650,24880,23770,46446,23225,23221,2204,1655,549,22995,22477,40,478,24494,17092,5467,477,1005,453,923
"남해군",39706,19884,19822,38384,18798,19586,1322,1086,236,19909,19653,28,228,23434,19855,2060,348,594,577,500
"하동군",39125,19465,19660,38238,19067,19171,887,398,489,19683,19461,22,200,20788,16940,2748,416,320,364,789
"산청군",32892,16093,16799,31753,15614,16139,1139,479,660,16419,16149,27,243,17550,15152,1541,299,177,381,808
"함양군",35505,17233,18272,34802,16877,17925,703,356,347,17655,17493,19,143,18937,14641,3321,153,459,363,732
"거창군",58588,28975,29613,57469,28356,29113,1119,619,500,27348,27105,24,219,27536,17468,8398,582,579,509,961
"합천군",39667,19414,20253,38510,18740,19770,1157,674,483,20588,20347,27,214,23420,19782,1952,802,507,377,779
"제주특별자치도",676767,341483,335284,647943,324115,323828,28824,17368,11456,286325,278315,254,7756,257878,99416,81519,33050,37574,6319,20263
"읍부",155260,80716,74544,143946,72810,71136,11314,7906,3408,65840,63219,101,2520,66698,43910,5578,9091,6182,1937,3708
"면부",37027,19272,17755,34682,17691,16991,2345,1581,764,16558,15986,23,549,17054,13379,530,1473,1176,496,937
"동부",484480,241495,242985,469315,233614,235701,15165,7881,7284,203927,199110,130,4687,174126,42127,75411,22486,30216,3886,15618
"제주시",495553,248922,246631,476200,237724,238476,19353,11198,8155,207956,202367,171,5418,181288,63757,61435,21360,30442,4294,15939
"서귀포시",181214,92561,88653,171743,86391,85352,9471,6170,3301,78369,75948,83,2338,76590,35659,20084,11690,7132,2025,4324
